0,0,0,0,0,0
1,0,0,0,0,0
1,1,0,0,0,0
0,1,0,0,0,0
0.0555555555555555,0,0,0,0,0
0.111111111111111,0,0,0,0,0
0.166666666666667,0,0,0,0,0
0.222222222222222,0,0,0,0,0
0.277777777777778,0,0,0,0,0
0.333333333333333,0,0,0,0,0
0.388888888888889,0,0,0,0,0
0.444444444444444,0,0,0,0,0
0.5,0,0,0,0,0
0.555555555555555,0,0,0,0,0
0.611111111111111,0,0,0,0,0
0.666666666666666,0,0,0,0,0
0.722222222222222,0,0,0,0,0
0.777777777777778,0,0,0,0,0
0.833333333333333,0,0,0,0,0
0.888888888888889,0,0,0,0,0
0.944444444444444,0,0,0,0,0
0,0.944444444444444,0,0,0,0
0,0.888888888888889,0,0,0,0
0,0.833333333333333,0,0,0,0
0,0.777777777777778,0,0,0,0
0,0.722222222222222,0,0,0,0
0,0.666666666666667,0,0,0,0
0,0.611111111111111,0,0,0,0
0,0.555555555555556,0,0,0,0
0,0.5,0,0,0,0
0,0.444444444444444,0,0,0,0
0,0.388888888888889,0,0,0,0
0,0.333333333333333,0,0,0,0
0,0.277777777777778,0,0,0,0
0,0.222222222222222,0,0,0,0
0,0.166666666666667,0,0,0,0
0,0.111111111111111,0,0,0,0
0,0.0555555555555554,0,0,0,0
0.944444444444444,1,0,0,0,0
0.888888888888889,1,0,0,0,0
0.833333333333333,1,0,0,0,0
0.777777777777778,1,0,0,0,0
0.722222222222222,1,0,0,0,0
0.666666666666667,1,0,0,0,0
0.611111111111111,1,0,0,0,0
0.555555555555556,1,0,0,0,0
0.5,1,0,0,0,0
0.444444444444444,1,0,0,0,0
0.388888888888889,1,0,0,0,0
0.333333333333333,1,0,0,0,0
0.277777777777778,1,0,0,0,0
0.222222222222222,1,0,0,0,0
0.166666666666667,1,0,0,0,0
0.111111111111111,1,0,0,0,0
0.0555555555555554,1,0,0,0,0
1,0.0555555555555555,0,0,0,0
1,0.111111111111111,0,0,0,0
1,0.166666666666667,0,0,0,0
1,0.222222222222222,0,0,0,0
1,0.277777777777778,0,0,0,0
1,0.333333333333333,0,0,0,0
1,0.388888888888889,0,0,0,0
1,0.444444444444444,0,0,0,0
1,0.5,0,0,0,0
1,0.555555555555555,0,0,0,0
1,0.611111111111111,0,0,0,0
1,0.666666666666666,0,0,0,0
1,0.722222222222222,0,0,0,0
1,0.777777777777778,0,0,0,0
1,0.833333333333333,0,0,0,0
1,0.888888888888889,0,0,0,0
1,0.944444444444444,0,0,0,0
0.0520155383278053,0.863555490741779,0,0,-0.000676772519994793,-0.0228537291224562
0.0492548606511908,0.806949532192815,0,0,0.00680740288141237,-0.0231153437696763
0.0484634314017467,0.75,0,0,0.0205411460796835,-0.0174159585336213
0.0484634314017467,0.694444444444444,0,0,0.0403085991519863,-0.00650279571704228
0.0484634314017467,0.638888888888889,0,0,0.0652512766304334,0.0103517973363367
0.0484634314017467,0.583333333333333,0,0,0.0934286392327403,0.03131178003946
0.0484634314017467,0.527777777777778,0,0,0.122172578561886,0.054095332600117
0.0484634314017468,0.472222222222222,0,0,0.148387034562442,0.0762373990866538
0.0484634314017467,0.416666666666666,0,0,0.168910156956574,0.0949623635510778
0.0484634314017467,0.361111111111111,0,0,0.180895671051492,0.108082281159636
0.0484634314017467,0.305555555555556,0,0,0.182167449573601,0.113884092915073
0.0479649487526702,0.246964842405551,0,0,0.168846460886049,0.109067534462931
0.0475632805307272,0.188655147508346,0,0,0.143135641989496,0.0950617735178311
0.0484284598858311,0.127159000357594,0,0,0.106833641637851,0.0718355305213722
0.135786213503539,0.051510772721828,0,0,0.121045952385763,0.0807563713327029
0.192661956114379,0.0499585632621905,0,0,0.155321648551314,0.102168685295561
0.25,0.0484634314017467,0,0,0.177538225752484,0.114169977406128
0.305555555555555,0.0484634314017467,0,0,0.19247549369428,0.122033940102938
0.361111111111111,0.0484634314017467,0,0,0.196450456863159,0.120613781915873
0.416666666666666,0.0484634314017467,0,0,0.190287373355039,0.11209372495196
0.472222222222222,0.0484634314017467,0,0,0.175621383485738,0.0979542051350383
0.527777777777777,0.0484634314017467,0,0,0.154674191407555,0.0800567525039816
0.583333333333333,0.0484634314017467,0,0,0.129972337632747,0.0604397646900141
0.638888888888889,0.0484634314017469,0,0,0.10404246095999,0.0413843102598687
0.694444444444444,0.0484634314017467,0,0,0.0791203057129269,0.0243808954889006
0.752653480475348,0.0484161400269325,0,0,0.0558818770942191,0.0106361986137005
0.811638555726884,0.0482311525517082,0,0,0.0364547217242135,0.00164619836140874
0.872881255604622,0.0485181160442987,0,0,0.0212690758008781,-0.00270658112554937
0.9487391932941,0.136017953421254,0,0,0.0193973357293706,-0.00508255062015885
0.95077432428398,0.193157121701999,0,0,0.0239786482435485,-0.00624259571653748
0.951536568598253,0.25,0,0,0.0267379331822336,-0.00663647450698708
0.951536568598253,0.305555555555556,0,0,0.0275800851095316,-0.00625970888785905
0.951536568598253,0.361111111111111,0,0,0.0262685319016577,-0.00533169147215654
0.951536568598253,0.416666666666666,0,0,0.0230862556404216,-0.00375699398970968
0.951536568598253,0.472222222222222,0,0,0.0185024467910687,-0.00155818974437736
0.951536568598253,0.527777777777777,0,0,0.0131133192573929,0.000873702586829776
0.951536568598253,0.583333333333333,0,0,0.0075688813550071,0.00295016033705772
0.951536568598253,0.638888888888889,0,0,0.00249453521537961,0.00461771463316692
0.951536568598253,0.694444444444444,0,0,-0.0015830391104224,0.0056443163753734
0.951452556059328,0.753140725931367,0,0,-0.00441214000796467,0.00606960392560287
0.951394401150265,0.811420680541289,0,0,-0.00553116259653546,0.00559071853663914
0.951512866139938,0.872778181401338,0,0,-0.00495221984660025,0.00431209830830707
0.86355549074178,0.947984461672195,0,0,-0.00654918662884163,0.00420877522724555
0.806948172661026,0.950743940453653,0,0,-0.00850014201098482,0.00362427913143354
0.75,0.951536568598253,0,0,-0.0103308596137286,0.00146617785745133
0.694444444444444,0.951536568598253,0,0,-0.0118910832311015,-0.00253344702653885
0.638888888888889,0.951536568598253,0,0,-0.0130602505962867,-0.0077891421810875
0.583333333333333,0.951536568598253,0,0,-0.013808335043458,-0.0141898729845547
0.527777777777778,0.951536568598253,0,0,-0.0141210296659043,-0.0209452128428976
0.472222222222222,0.951536568598253,0,0,-0.0139991660546005,-0.0274502855960724
0.416666666666666,0.951536568598253,0,0,-0.0134574427595849,-0.0327174079829542
0.361111111111111,0.951536568598253,0,0,-0.0125226524278981,-0.0361651590528118
0.305555555555556,0.951536568598253,0,0,-0.011231621451409,-0.0372009285434
0.246834968600879,0.951502177108463,0,0,-0.00953458711374913,-0.035366082803533
0.18857931945871,0.951394401150265,0,0,-0.00757249494238948,-0.0307937826545925
0.127221818598662,0.951512866139938,0,0,-0.00524234253173986,-0.0226776186384142
0.0890558027512311,0.0428403617723538,0,0,0.0689181258322595,0.045141541640936
0.957204782115425,0.089098638579496,0,0,0.0110833232601549,-0.00320790039401395
0.0429010820882962,0.910903455529753,0,0,-0.00227269395552692,-0.0134439666448683
0.910903455529753,0.957098917911704,0,0,-0.00363959584760119,0.00289491849190559
0.102134805976844,0.903577018816159,0,0,-0.0052120888176942,-0.0342759768241929
0.0974756335617913,0.839417056707024,0,0,0.00324344911807151,-0.0433198814484945
0.0982930186530378,0.778783432468294,0,0,0.0248212454979357,-0.0408982350847752
0.0965297737138127,0.720772999097358,0,0,0.0583557077867459,-0.0241610355869752
0.0969268628034934,0.666666666666667,0,0,0.101471911051958,0.00275274030540498
0.0969268628034934,0.611111111111111,0,0,0.153793564185622,0.039582012382979
0.0969268628034934,0.555555555555555,0,0,0.20997691627898,0.082743595965674
0.0969268628034935,0.5,0,0,0.264321412363345,0.127008231029855
0.0969268628034935,0.444444444444444,0,0,0.310634636086139,0.16751119461894
0.0969268628034933,0.388888888888889,0,0,0.342968197241467,0.199146614388433
0.0969268628034933,0.333333333333333,0,0,0.35634620468972,0.21716543996541
0.0969268628034934,0.277777777777778,0,0,0.347398125569803,0.219390459199999
0.0956597725494026,0.219996173077729,0,0,0.309218160409247,0.199627006454167
0.0940812188308367,0.16260954808877,0,0,0.247777925559339,0.162595596514196
0.161425521931842,0.098813956663992,0,0,0.260210141543779,0.170671209470258
0.0962513387207364,0.101887927247983,0,0,0.169959801032298,0.112792434398551
0.218772022841628,0.10077868226869,0,0,0.33050470698538,0.215535515616858
0.277777777777778,0.0969268628034934,0,0,0.361693524874269,0.231368045617486
0.333333333333333,0.0969268628034934,0,0,0.37992240844091,0.236052931461552
0.388888888888888,0.0969268628034933,0,0,0.37745170450836,0.226457347985631
0.444444444444444,0.0969268628034934,0,0,0.356716610009699,0.203964821972903
0.5,0.0969268628034934,0,0,0.321526939246994,0.172674749737838
0.555555555555555,0.0969268628034935,0,0,0.27656783513575,0.135969052510527
0.611111111111111,0.0969268628034936,0,0,0.226821279880198,0.0978318298503768
0.666666666666667,0.0969268628034936,0,0,0.176978586336994,0.0629776056444102
0.722222222222222,0.0969268628034935,0,0,0.130914325372156,0.0339087640216223
0.780729427241615,0.0965771229767681,0,0,0.0890939186486572,0.0116818725640649
