# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.220169448852539062e+01 3.492080839350819588e-03 0.000000000000000000e+00 1.285510349273681641e+01 4.536033608019351959e-03 0.000000000000000000e+00
1.000000000000000000e+03 6.703247427940368652e-01 6.539411097764968872e-02 0.000000000000000000e+00 7.003011703491210938e-01 3.291244804859161377e-02 0.000000000000000000e+00
2.000000000000000000e+03 4.310625493526458740e-01 4.030654951930046082e-02 0.000000000000000000e+00 6.729516983032226562e-01 4.099328070878982544e-02 0.000000000000000000e+00
3.000000000000000000e+03 1.875747293233871460e-01 5.405573174357414246e-02 0.000000000000000000e+00 3.558132350444793701e-01 4.351712018251419067e-02 0.000000000000000000e+00
4.000000000000000000e+03 2.832715511322021484e-01 6.279693543910980225e-02 0.000000000000000000e+00 4.455025494098663330e-01 3.516664728522300720e-02 0.000000000000000000e+00
