0	0	0
0	0.002040816327	0
0	0.004081632653	0
0	0.00612244898	0
0	0.008163265306	0
0	0.01020408163	0
0	0.01224489796	0
0	0.01428571429	0
0	0.01632653061	0
0	0.01836734694	0
0	0.02040816327	0
0	0.02244897959	0
0	0.02448979592	0
0	0.02653061224	0
0	0.02857142857	0
0	0.0306122449	0
0	0.03265306122	0
0	0.03469387755	0
0	0.03673469388	0
0	0.0387755102	0
0	0.04081632653	0
0	0.04285714286	0
0	0.04489795918	0
0	0.04693877551	0
0	0.04897959184	0
0	0.05102040816	0
0	0.05306122449	0
0	0.05510204082	0
0	0.05714285714	0
0	0.05918367347	0
0	0.0612244898	0
0	0.06326530612	0
0	0.06530612245	0
0	0.06734693878	0
0	0.0693877551	0
0	0.07142857143	0
0	0.07346938776	0
0	0.07551020408	0
0	0.07755102041	0
0	0.07959183673	0
0	0.08163265306	0
0	0.08367346939	0
0	0.08571428571	0
0	0.08775510204	0
0	0.08979591837	0
0	0.09183673469	0
0	0.09387755102	0
0	0.09591836735	0
0	0.09795918367	0
0	0.1	0
0.0101010101	0	0.04759190025
0.0101010101	0.002040816327	0.04688802221
0.0101010101	0.004081632653	0.04615630969
0.0101010101	0.00612244898	0.04544180709
0.0101010101	0.008163265306	0.04474723924
0.0101010101	0.01020408163	0.04407101474
0.0101010101	0.01224489796	0.04341368361
0.0101010101	0.01428571429	0.04277511228
0.0101010101	0.01632653061	0.0421529702
0.0101010101	0.01836734694	0.04154846142
0.0101010101	0.02040816327	0.04096129612
0.0101010101	0.02244897959	0.04038744759
0.0101010101	0.02448979592	0.03982901489
0.0101010101	0.02653061224	0.03928565016
0.0101010101	0.02857142857	0.03875337163
0.0101010101	0.0306122449	0.03823427414
0.0101010101	0.03265306122	0.03772821958
0.0101010101	0.03469387755	0.03723329948
0.0101010101	0.03673469388	0.03674933928
0.0101010101	0.0387755102	0.03627573137
0.0101010101	0.04081632653	0.03581186815
0.0101010101	0.04285714286	0.03535749268
0.0101010101	0.04489795918	0.03491353446
0.0101010101	0.04693877551	0.03447865712
0.0101010101	0.04897959184	0.03405244253
0.0101010101	0.05102040816	0.03363447257
0.0101010101	0.05306122449	0.03322478767
0.0101010101	0.05510204082	0.03282409085
0.0101010101	0.05714285714	0.03243140779
0.0101010101	0.05918367347	0.03204648501
0.0101010101	0.0612244898	0.03166906904
0.0101010101	0.06326530612	0.031299218
0.0101010101	0.06530612245	0.03093712561
0.0101010101	0.06734693878	0.03058230142
0.0101010101	0.0693877551	0.03023457458
0.0101010101	0.07142857143	0.02989377421
0.0101010101	0.07346938776	0.029559849
0.0101010101	0.07551020408	0.02923272547
0.0101010101	0.07755102041	0.02891217525
0.0101010101	0.07959183673	0.0285980523
0.0101010101	0.08163265306	0.02829021062
0.0101010101	0.08367346939	0.02798856254
0.0101010101	0.08571428571	0.02769298507
0.0101010101	0.08775510204	0.0274033152
0.0101010101	0.08979591837	0.02711941681
0.0101010101	0.09183673469	0.02684115374
0.0101010101	0.09387755102	0.02656845681
0.0101010101	0.09591836735	0.02630120968
0.0101010101	0.09795918367	0.02603927374
0.0101010101	0.1	0.02578252836
0.0202020202	0	0.09513587948
0.0202020202	0.002040816327	0.09370355924
0.0202020202	0.004081632653	0.09224058357
0.0202020202	0.00612244898	0.09081256372
0.0202020202	0.008163265306	0.08942449934
0.0202020202	0.01020408163	0.08807304501
0.0202020202	0.01224489796	0.08675938281
0.0202020202	0.01428571429	0.0854832399
0.0202020202	0.01632653061	0.08423985566
0.0202020202	0.01836734694	0.08303168961
0.0202020202	0.02040816327	0.08185816193
0.0202020202	0.02244897959	0.08071121715
0.0202020202	0.02448979592	0.07959505444
0.0202020202	0.02653061224	0.07850898036
0.0202020202	0.02857142857	0.07744505743
