# x, y
0.000000000000000000e+00 6.660156250000000000e-01 -0.000000000000000000e+00
0.000000000000000000e+00 1.250000000000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.539062500000000000e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.851562500000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.484375000000000000e-01 -0.000000000000000000e+00
1.000000000000000000e+00 5.468750000000000000e-02 -1.544891858884511748e-07
1.000000000000000000e+00 6.054687500000000000e-01 7.848902328078111168e-08
0.000000000000000000e+00 4.101562500000000000e-02 0.000000000000000000e+00
1.000000000000000000e+00 6.445312500000000000e-01 -1.795707476048846729e-07
0.000000000000000000e+00 3.554687500000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.492187500000000000e-01 0.000000000000000000e+00
1.000000000000000000e+00 6.484375000000000000e-01 -1.782932343985521584e-07
0.000000000000000000e+00 3.632812500000000000e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.320312500000000000e-01 -2.798513065727092908e-08
0.000000000000000000e+00 1.757812500000000000e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.144531250000000000e-01 0.000000000000000000e+00
1.000000000000000000e+00 6.113281250000000000e-01 5.044998374614806380e-08
1.000000000000000000e+00 5.800781250000000000e-01 -1.600651344801917730e-08
1.000000000000000000e+00 2.988281250000000000e-01 2.617353231926244916e-07
0.000000000000000000e+00 8.867187500000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.812500000000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 6.132812500000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.445312500000000000e-01 -0.000000000000000000e+00
1.000000000000000000e+00 3.769531250000000000e-01 -4.408855858173410525e-08
0.000000000000000000e+00 3.789062500000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.925781250000000000e-01 0.000000000000000000e+00
1.000000000000000000e+00 1.601562500000000000e-01 -1.678602075116941705e-07
1.000000000000000000e+00 1.875000000000000000e-01 4.286636112738051452e-08
0.000000000000000000e+00 2.265625000000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.210937500000000000e-01 0.000000000000000000e+00
1.000000000000000000e+00 7.812500000000000000e-02 1.016894088934350293e-07
1.000000000000000000e+00 8.125000000000000000e-01 4.286638954908994492e-08
1.000000000000000000e+00 7.148437500000000000e-01 1.822438946419424610e-07
0.000000000000000000e+00 4.003906250000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 6.289062500000000000e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.500000000000000000e-01 -1.748455673578064307e-07
0.000000000000000000e+00 4.687500000000000000e-02 0.000000000000000000e+00
0.000000000000000000e+00 9.296875000000000000e-01 -0.000000000000000000e+00
0.000000000000000000e+00 3.535156250000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.734375000000000000e-01 -0.000000000000000000e+00
0.000000000000000000e+00 2.753906250000000000e-01 0.000000000000000000e+00
1.000000000000000000e+00 9.414062500000000000e-01 -1.266532478894077940e-07
1.000000000000000000e+00 4.472656250000000000e-01 -1.797720585727802245e-07
0.000000000000000000e+00 7.617187500000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.226562500000000000e-02 -0.000000000000000000e+00
1.000000000000000000e+00 9.375000000000000000e-02 2.472792175467475317e-07
1.000000000000000000e+00 3.203125000000000000e-01 1.209736524288018700e-07
1.000000000000000000e+00 9.804687500000000000e-01 -1.257194881532086583e-08
1.000000000000000000e+00 1.835937500000000000e-01 1.382306891173357144e-08
1.000000000000000000e+00 9.687500000000000000e-01 -1.154803470626575290e-07
0.000000000000000000e+00 7.382812500000000000e-01 -0.000000000000000000e+00
0.000000000000000000e+00 1.562500000000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.742187500000000000e-01 0.000000000000000000e+00
1.000000000000000000e+00 9.472656250000000000e-01 -1.647705687446432421e-07
0.000000000000000000e+00 5.351562500000000000e-01 -0.000000000000000000e+00
0.000000000000000000e+00 7.460937500000000000e-01 -0.000000000000000000e+00
1.000000000000000000e+00 1.757812500000000000e-01 -5.473645003917226859e-08
1.000000000000000000e+00 3.222656250000000000e-01 9.678493739784244099e-08
0.000000000000000000e+00 5.546875000000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.644531250000000000e-01 0.000000000000000000e+00
1.000000000000000000e+00 4.531250000000000000e-01 -1.629171180184130208e-07
0.000000000000000000e+00 5.390625000000000000e-01 -0.000000000000000000e+00
1.000000000000000000e+00 4.062500000000000000e-01 7.579325966844407958e-08
1.000000000000000000e+00 9.882812500000000000e-01 4.798724972943091416e-08
1.000000000000000000e+00 4.785156250000000000e-01 1.065629788854494109e-07
0.000000000000000000e+00 3.281250000000000000e-01 -0.000000000000000000e+00
1.000000000000000000e+00 3.906250000000000000e-03 8.284033725658446201e-08
1.000000000000000000e+00 5.078125000000000000e-01 2.390029294474516064e-07
0.000000000000000000e+00 3.125000000000000000e-01 0.000000000000000000e+00
1.000000000000000000e+00 5.585937500000000000e-01 -1.732867929149506381e-07
0.000000000000000000e+00 6.425781250000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 8.671875000000000000e-01 -0.000000000000000000e+00
1.000000000000000000e+00 5.859375000000000000e-02 -1.266532763111172244e-07
1.000000000000000000e+00 1.367187500000000000e-01 -8.199170054012938635e-08
0.000000000000000000e+00 8.476562500000000000e-01 0.000000000000000000e+00
1.000000000000000000e+00 6.757812500000000000e-01 7.189461115331141627e-08
0.000000000000000000e+00 5.820312500000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.750000000000000000e-01 0.000000000000000000e+00
1.000000000000000000e+00 9.707031250000000000e-01 -9.956933411103818798e-08
1.000000000000000000e+00 9.648437500000000000e-01 -1.434616194728732808e-07
0.000000000000000000e+00 2.812500000000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.953125000000000000e-03 0.000000000000000000e+00
0.000000000000000000e+00 8.222656250000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.625000000000000000e-01 0.000000000000000000e+00
1.000000000000000000e+00 9.453125000000000000e-01 -1.544892427318700356e-07
0.000000000000000000e+00 9.570312500000000000e-02 0.000000000000000000e+00
1.000000000000000000e+00 9.765625000000000000e-02 2.601390178824658506e-07
